,F-statistic,p-value,corrected p-value,df_denom,df_num,trial_number,lag,mean_p_value_for_lag
0,853.7059536468724,0.0,0.0,84359.0,18,8,18,5.207393450632286e-11
0,816.2650558146108,0.0,0.0,84356.0,19,8,19,1.8371195978717263e-10
0,778.8609217516694,0.0,0.0,84353.0,20,8,20,3.069302318142033e-10
0,746.0720032271632,0.0,0.0,84350.0,21,8,21,9.228235013309965e-10
0,713.3608741023853,0.0,0.0,84347.0,22,8,22,1.5018162085421529e-09
0,684.5778178492262,0.0,0.0,84344.0,23,8,23,3.949944741128796e-09
0,656.7823649337182,0.0,0.0,84341.0,24,8,24,6.283049854085791e-09
0,631.8576119765323,0.0,0.0,84338.0,25,8,25,1.4930250286971532e-08
0,607.6298816779009,0.0,0.0,84335.0,26,8,26,2.3566136419139104e-08
0,586.1389681650239,0.0,0.0,84332.0,27,8,27,5.05590904858557e-08
0,566.0853370552978,0.0,0.0,84329.0,28,8,28,7.824519151935404e-08
0,546.9569136688577,0.0,0.0,84326.0,29,8,29,1.558977261026183e-07
0,529.2251240514071,0.0,0.0,84323.0,30,8,30,2.3411348524656453e-07
0,511.93393613504054,0.0,0.0,84320.0,31,8,31,4.440131540068115e-07
0,497.49318212134057,0.0,0.0,84317.0,32,8,32,6.525387739836273e-07
0,481.8850226355227,0.0,0.0,84314.0,33,8,33,1.1530124850215162e-06
0,473.80949090259355,0.0,0.0,84311.0,34,8,34,1.7577971796614393e-06
0,482.4310976392475,0.0,0.0,84308.0,35,8,35,2.928720396975651e-06
0,467.3945484372554,0.0,0.0,84305.0,36,8,36,4.326098425830485e-06
0,435.6782904739191,0.0,0.0,84302.0,37,8,37,6.858596138066643e-06
0,416.1913532746117,0.0,0.0,84299.0,38,8,38,1.0020391526854666e-05
0,403.1538531202332,0.0,0.0,84296.0,39,8,39,1.540471262194961e-05
0,392.66370464965024,0.0,0.0,84293.0,40,8,40,2.192565475614983e-05
0,32.61497498647235,1.1251398359376252e-08,4.500559343750501e-08,188525.0,1,11,1,0.2050547040517252
0,64.244452944209,1.2837852189424466e-28,5.135140875769786e-28,188522.0,2,11,2,0.1495903483455146
0,305.69698638815356,5.267675038636395e-198,2.107070015454558e-197,188519.0,3,11,3,3.609152398351626e-18
0,188.2503180530238,2.4475902487722365e-161,9.790360995088946e-161,188516.0,4,11,4,3.0202093071681768e-21
0,135.21074321973072,1.3452474464361786e-143,5.380989785744714e-143,188513.0,5,11,5,6.697927818217166e-18
0,122.89363183059007,1.0653848711508973e-155,4.261539484603589e-155,188510.0,6,11,6,1.1848741441438623e-18
0,96.42889187233293,3.0577164359297105e-141,1.2230865743718842e-140,188507.0,7,11,7,4.1304429200505823e-16
0,89.34737529488406,9.146653588725275e-149,3.65866143549011e-148,188504.0,8,11,8,2.6467394366895815e-16
0,72.91346694290623,3.094995000302064e-135,1.2379980001208257e-134,188501.0,9,11,9,1.2699360966724981e-14
0,69.9024970076619,1.9127288860156758e-143,7.650915544062703e-143,188498.0,10,11,10,1.2523779499335528e-14
0,59.06248643308593,5.5950521457586475e-132,2.238020858303459e-131,188495.0,11,11,11,1.5330613138954305e-13
0,57.34075590903811,2.869491293307335e-139,1.147796517322934e-138,188492.0,12,11,12,8.267197142547891e-14
0,49.734133550098164,1.540940851723839e-129,6.163763406895356e-129,188489.0,13,11,13,8.169669329918086e-13
0,48.83355749263489,1.4304532502090127e-136,5.721813000836051e-136,188486.0,14,11,14,1.2746832944154479e-12
0,43.11623870512858,6.949834223265698e-128,2.7799336893062793e-127,188483.0,15,11,15,4.5765075118076765e-12
0,42.515513933785186,3.7077220142437435e-134,1.4830888056974974e-133,188480.0,16,11,16,7.539898190234094e-12
0,38.076819018596744,2.2785399217187953e-126,9.114159686875181e-126,188477.0,17,11,17,3.0800676160637385e-11
0,37.658727094276585,5.042516139148961e-132,2.0170064556595845e-131,188474.0,18,11,18,5.207393450632286e-11
0,34.127393053015304,5.050841035614971e-125,2.0203364142459884e-124,188471.0,19,11,19,1.8371195978717263e-10
0,33.82926183043985,3.5173150719655983e-130,1.4069260287862393e-129,188468.0,20,11,20,3.069302318142033e-10
0,30.95621299340735,7.720596351530938e-124,3.088238540612375e-123,188465.0,21,11,21,9.228235013309965e-10
0,30.74257614430909,1.3412639024417043e-128,5.365055609766817e-128,188462.0,22,11,22,1.5018162085421529e-09
0,28.367334056790785,7.626512435964942e-123,3.050604974385977e-122,188459.0,23,11,23,3.949944741128796e-09
0,28.21496620274383,2.7725454544505742e-127,1.1090181817802297e-126,188456.0,24,11,24,6.283049854085791e-09
0,26.228503362482716,4.5033831366052466e-122,1.8013532546420987e-121,188453.0,25,11,25,1.4930250286971532e-08
0,26.115076710165834,3.240548335861317e-126,1.2962193343445267e-125,188450.0,26,11,26,2.3566136419139104e-08
0,24.443321024806725,1.5344018713574088e-121,6.137607485429635e-121,188447.0,27,11,27,5.05590904858557e-08
0,24.354228928194683,2.0810495221162644e-125,8.324198088465058e-125,188444.0,28,11,28,7.824519151935404e-08
0,22.942733209241432,2.879406052516102e-121,1.1517624210064408e-120,188441.0,29,11,29,1.558977261026183e-07
0,22.8868595280288,5.393715148850241e-125,2.1574860595400963e-124,188438.0,30,11,30,2.3411348524656453e-07
0,21.678298710660542,2.7244002046783207e-121,1.0897600818713283e-120,188435.0,31,11,31,4.440131540068115e-07
0,21.606370070519592,1.253897652489961e-124,5.015590609959844e-124,188432.0,32,11,32,6.525387739836273e-07
0,20.618293501502006,1.1005129714383038e-121,4.402051885753215e-121,188429.0,33,11,33,1.1530124850215162e-06
0,20.50267539693143,1.8145937455972026e-124,7.25837498238881e-124,188426.0,34,11,34,1.7577971796614393e-06
0,19.734819482836038,1.7023509151453145e-122,6.809403660581258e-122,188423.0,35,11,35,2.928720396975651e-06
0,19.56444721631469,1.20799964944041e-124,4.83199859776164e-124,188420.0,36,11,36,4.326098425830485e-06
0,19.172676168115586,4.878048738987481e-125,1.9512194955949925e-124,188417.0,37,11,37,6.858596138066643e-06
0,18.282709648870263,2.182447627094163e-121,8.729790508376653e-121,188414.0,38,11,38,1.0020391526854666e-05
0,18.80555874714751,1.0935600510850402e-128,4.374240204340161e-128,188411.0,39,11,39,1.540471262194961e-05
0,18.36604905141354,2.6746476806508737e-128,1.0698590722603495e-127,188408.0,40,11,40,2.192565475614983e-05
